Source,Target,Type,Id,Label,timeset,Weight,partition
62649,108888,Undirected,60460,,,1,1
62649,73088,Undirected,60459,,,1,1
62664,108706,Undirected,60471,,,1,2
62715,104464,Undirected,60496,,,1,1
62715,91320,Undirected,60495,,,1,1
62715,82952,Undirected,60494,,,1,1
62741,62742,Undirected,60506,,,1,1
62744,88284,Undirected,60514,,,1,2
62744,88284,Undirected,60513,,,1,1
62744,78089,Undirected,60512,,,1,1
62771,102018,Undirected,60537,,,1,1
62780,110337,Undirected,60546,,,1,1
62780,107642,Undirected,60545,,,1,1
62781,99289,Undirected,60547,,,1,1
62802,84116,Undirected,60552,,,1,1
62809,100719,Undirected,60559,,,1,1
95210,62809,Undirected,81144,,,1,1
62820,68888,Undirected,60567,,,1,1
62871,102579,Undirected,60594,,,1,1
62871,93166,Undirected,60593,,,1,1
62871,87756,Undirected,60592,,,1,1
62871,62893,Undirected,60589,,,1,1
104425,62886,Undirected,86155,,,1,1
78307,62886,Undirected,69802,,,1,1
75864,62886,Undirected,68548,,,1,1
62887,79385,Undirected,60603,,,1,2
62893,102579,Undirected,60616,,,1,1
62893,93166,Undirected,60615,,,1,1
62893,87756,Undirected,60614,,,1,1
62896,70617,Undirected,60617,,,1,1
62908,100886,Undirected,60623,,,1,2
62908,100886,Undirected,60622,,,1,1
62914,75938,Undirected,60638,,,1,1
62914,75936,Undirected,60637,,,1,1
62915,82881,Undirected,60642,,,1,1
62915,65376,Undirected,60641,,,1,1
62919,95653,Undirected,60643,,,1,2
62949,62948,Undirected,60653,,,1,1
62976,92709,Undirected,60744,,,1,2
62977,75168,Undirected,60745,,,1,2
62984,105499,Undirected,60749,,,1,1
99863,62988,Undirected,84235,,,1,1
62993,62988,Undirected,60755,,,1,1
62993,99863,Undirected,60756,,,1,1
63014,111492,Undirected,60777,,,1,1
63014,67162,Undirected,60776,,,1,1
63015,67175,Undirected,60780,,,1,1
63015,63037,Undirected,60779,,,1,1
63025,63043,Undirected,60782,,,1,1
63027,63032,Undirected,60783,,,1,1
63028,87681,Undirected,60784,,,1,1
63030,99222,Undirected,60785,,,1,1
67175,63037,Undirected,63584,,,1,1
63075,103308,Undirected,60853,,,1,1
99589,63083,Undirected,84126,,,1,2
63126,66090,Undirected,60924,,,1,2
63126,66090,Undirected,60923,,,1,1
64943,63152,Undirected,62178,,,1,1
63169,71200,Undirected,60952,,,1,1
63198,63202,Undirected,60966,,,1,1
63231,88890,Undirected,60984,,,1,1
113042,63231,Undirected,89908,,,1,1
112244,63231,Undirected,89704,,,1,1
110376,63231,Undirected,88657,,,1,1
104164,63231,Undirected,86026,,,1,1
98348,63231,Undirected,83578,,,1,1
90963,63231,Undirected,78676,,,1,1
77941,63231,Undirected,69594,,,1,1
63261,69414,Undirected,60991,,,1,1
63287,87996,Undirected,61060,,,1,2
63349,110698,Undirected,61088,,,1,1
63372,63371,Undirected,61104,,,1,1
101088,63385,Undirected,84807,,,1,1
84687,63385,Undirected,73639,,,1,1
63417,90013,Undirected,61111,,,1,1
63417,69936,Undirected,61110,,,1,1
108897,63417,Undirected,87994,,,1,1
65846,63435,Undirected,62729,,,1,1
63477,65054,Undirected,61139,,,1,1
63480,103249,Undirected,61155,,,1,1
63480,103248,Undirected,61154,,,1,1
63480,103221,Undirected,61153,,,1,1
63480,102485,Undirected,61152,,,1,1
63480,96193,Undirected,61151,,,1,1
63480,91445,Undirected,61149,,,1,1
63480,72153,Undirected,61148,,,1,1
63485,104530,Undirected,61163,,,1,1
63485,101482,Undirected,61162,,,1,1
63485,86790,Undirected,61161,,,1,1
63492,96700,Undirected,61176,,,1,1
63535,108079,Undirected,61199,,,1,1
97725,63535,Undirected,83234,,,1,1
73683,63535,Undirected,67295,,,1,1
73585,63535,Undirected,67256,,,1,1
63564,108427,Undirected,61213,,,1,1
63565,110430,Undirected,61214,,,1,1
107376,63571,Undirected,87314,,,1,1
81153,63571,Undirected,71475,,,1,2
68096,63571,Undirected,64066,,,1,1
63598,104830,Undirected,61224,,,1,1
63668,102486,Undirected,61297,,,1,1
102486,63668,Undirected,85373,,,1,1
63700,99629,Undirected,61302,,,1,1
63700,81367,Undirected,61301,,,1,1
63729,112061,Undirected,61313,,,1,2
63736,96487,Undirected,61316,,,1,1
63737,93181,Undirected,61317,,,1,1
95668,63737,Undirected,81415,,,1,1
63749,98971,Undirected,61322,,,1,1
63749,98970,Undirected,61321,,,1,1
63782,63791,Undirected,61364,,,1,1
63820,109580,Undirected,61399,,,1,1
63820,104378,Undirected,61398,,,1,1
63820,72118,Undirected,61397,,,1,1
63836,106288,Undirected,61423,,,1,1
63836,104338,Undirected,61422,,,1,1
106287,63836,Undirected,86853,,,1,1
108446,63846,Undirected,87785,,,1,1
63853,100136,Undirected,61457,,,1,1
104074,63862,Undirected,85978,,,1,1
63874,112433,Undirected,61472,,,1,1
63874,88749,Undirected,61471,,,1,1
63881,100429,Undirected,61474,,,1,1
63897,109985,Undirected,61491,,,1,1
63911,69414,Undirected,61499,,,1,1
63911,69412,Undirected,61498,,,1,1
63916,84066,Undirected,61508,,,1,2
63916,84066,Undirected,61507,,,1,1
63947,80421,Undirected,61524,,,1,2
63950,81308,Undirected,61532,,,1,1
63952,79101,Undirected,61533,,,1,1
103377,64014,Undirected,85687,,,1,1
64019,77849,Undirected,61589,,,1,1
64030,78890,Undirected,61595,,,1,1
64068,86057,Undirected,61617,,,1,1
77031,64068,Undirected,69224,,,1,1
75765,64068,Undirected,68471,,,1,1
75764,64068,Undirected,68466,,,1,1
102252,64094,Undirected,85301,,,1,1
64104,65015,Undirected,61633,,,1,1
64112,82121,Undirected,61646,,,1,1
112190,64114,Undirected,89692,,,1,1
107554,64114,Undirected,87417,,,1,1
98304,64114,Undirected,83538,,,1,1
74890,64114,Undirected,68018,,,1,1
64120,111306,Undirected,61653,,,1,1
64125,75117,Undirected,61656,,,1,1
64129,64130,Undirected,61658,,,1,1
64135,94947,Undirected,61673,,,1,1
64135,91237,Undirected,61672,,,1,1
64135,83331,Undirected,61671,,,1,1
64135,78597,Undirected,61670,,,1,1
64135,78570,Undirected,61669,,,1,1
64135,73794,Undirected,61667,,,1,1
64135,68083,Undirected,61666,,,1,1
64136,93696,Undirected,61674,,,1,1
64139,107713,Undirected,61675,,,1,1
64143,95655,Undirected,61676,,,1,1
64170,88261,Undirected,61697,,,1,2
64170,88261,Undirected,61696,,,1,1
64170,84352,Undirected,61695,,,1,1
65397,64178,Undirected,62424,,,1,2
64207,110065,Undirected,61717,,,1,2
64238,104771,Undirected,61721,,,1,1
64267,89187,Undirected,61729,,,1,1
64269,103467,Undirected,61733,,,1,2
64269,103467,Undirected,61732,,,1,1
64301,111252,Undirected,61753,,,1,1
64305,109967,Undirected,61761,,,1,1
64359,75279,Undirected,61786,,,1,1
64396,83767,Undirected,61818,,,1,1
64396,83656,Undirected,61817,,,1,1
64403,67732,Undirected,61823,,,1,1
64404,109250,Undirected,61824,,,1,2
64409,75067,Undirected,61841,,,1,1
64417,66848,Undirected,61842,,,1,1
64418,64476,Undirected,61843,,,1,1
64443,64572,Undirected,61858,,,1,1
64444,84532,Undirected,61859,,,1,1
64453,112877,Undirected,61861,,,1,1
64468,66721,Undirected,61882,,,1,1
64564,64575,Undirected,61916,,,1,1
64632,103828,Undirected,61972,,,1,1
64632,76882,Undirected,61971,,,1,1
64632,64633,Undirected,61970,,,1,1
64633,103828,Undirected,61974,,,1,1
64633,76882,Undirected,61973,,,1,1
64651,111308,Undirected,61983,,,1,1
64659,104747,Undirected,61988,,,1,1
64679,72082,Undirected,61994,,,1,1
64680,66025,Undirected,61996,,,1,1
107951,64684,Undirected,87590,,,1,2
113148,64749,Undirected,89931,,,1,1
64766,71175,Undirected,62035,,,1,1
64766,70536,Undirected,62034,,,1,1
64783,91508,Undirected,62041,,,1,1
109745,64830,Undirected,88431,,,1,1
64850,64851,Undirected,62124,,,1,1
105175,64877,Undirected,86397,,,1,1
64912,103345,Undirected,62164,,,1,1
64924,94251,Undirected,62169,,,1,1
64924,92172,Undirected,62168,,,1,1
87575,64930,Undirected,76711,,,1,2
64939,113157,Undirected,62172,,,1,1
64939,68650,Undirected,62171,,,1,1
64941,97810,Undirected,62174,,,1,1
64941,67986,Undirected,62173,,,1,1
64996,86444,Undirected,62207,,,1,1
64999,76953,Undirected,62212,,,1,2
64999,76953,Undirected,62211,,,1,1
65011,89246,Undirected,62215,,,1,1
65011,68423,Undirected,62214,,,1,1
65060,112708,Undirected,62230,,,1,2
65060,112708,Undirected,62229,,,1,1
65076,112252,Undirected,62251,,,1,1
65076,108884,Undirected,62250,,,1,1
65076,103439,Undirected,62249,,,1,1
65076,72485,Undirected,62248,,,1,1
65076,68817,Undirected,62247,,,1,1
65076,68710,Undirected,62246,,,1,1
92187,65076,Undirected,79434,,,1,1
65080,100589,Undirected,62252,,,1,1
65091,110626,Undirected,62257,,,1,2
65091,85521,Undirected,62256,,,1,2
65106,106902,Undirected,62262,,,1,1
65106,100211,Undirected,62261,,,1,1
65122,100734,Undirected,62263,,,1,1
65142,104923,Undirected,62271,,,1,1
104923,65142,Undirected,86317,,,1,1
75050,65142,Undirected,68105,,,1,1
65146,69414,Undirected,62275,,,1,1
65146,69412,Undirected,62274,,,1,1
65167,96276,Undirected,62287,,,1,1
65187,79101,Undirected,62293,,,1,1
65188,93977,Undirected,62294,,,1,1
65217,87054,Undirected,62314,,,1,1
65217,87053,Undirected,62313,,,1,1
65217,83531,Undirected,62312,,,1,1
65222,87262,Undirected,62315,,,1,1
65237,88116,Undirected,62322,,,1,1
108951,65237,Undirected,88017,,,1,1
96056,65237,Undirected,81593,,,1,1
85498,65237,Undirected,74132,,,1,1
85196,65237,Undirected,73965,,,1,1
77263,65259,Undirected,69311,,,1,1
65268,97016,Undirected,62331,,,1,1
89073,65281,Undirected,77554,,,1,1
65282,65281,Undirected,62340,,,1,1
65294,112054,Undirected,62352,,,1,1
65294,97551,Undirected,62351,,,1,1
65294,97548,Undirected,62350,,,1,1
65294,95293,Undirected,62349,,,1,1
65294,94214,Undirected,62348,,,1,1
65304,112702,Undirected,62354,,,1,1
104973,65310,Undirected,86341,,,1,2
65325,109317,Undirected,62364,,,1,1
65325,67419,Undirected,62363,,,1,1
104206,65325,Undirected,86054,,,1,1
65348,66168,Undirected,62377,,,1,2
65348,66168,Undirected,62376,,,1,1
65355,91398,Undirected,62379,,,1,1
65359,70182,Undirected,62391,,,1,1
84716,65368,Undirected,73658,,,1,2
65376,82881,Undirected,62399,,,1,1
65382,113274,Undirected,62402,,,1,1
65409,65408,Undirected,62430,,,1,2
65409,65408,Undirected,62429,,,1,1
65420,107139,Undirected,62443,,,1,1
65420,95915,Undirected,62442,,,1,1
65420,79117,Undirected,62441,,,1,1
65420,77888,Undirected,62440,,,1,1
65420,75177,Undirected,62439,,,1,1
65442,101064,Undirected,62462,,,1,2
65481,107362,Undirected,62469,,,1,1
65481,67555,Undirected,62468,,,1,1
65518,106046,Undirected,62528,,,1,1
65522,91074,Undirected,62535,,,1,1
65522,76605,Undirected,62534,,,1,1
65540,96365,Undirected,62553,,,1,1
65540,75895,Undirected,62552,,,1,1
65540,68495,Undirected,62551,,,1,1
65566,70613,Undirected,62576,,,1,1
65576,92347,Undirected,62582,,,1,1
65592,111926,Undirected,62602,,,1,1
65648,79678,Undirected,62625,,,1,1
65721,95017,Undirected,62694,,,1,1
101726,65763,Undirected,85092,,,1,2
65808,103869,Undirected,62722,,,1,1
65829,84817,Undirected,62724,,,1,1
65850,94952,Undirected,62731,,,1,1
65855,65857,Undirected,62732,,,1,1
65860,78069,Undirected,62735,,,1,2
65860,78069,Undirected,62734,,,1,1
65866,73666,Undirected,62738,,,1,1
65866,68533,Undirected,62737,,,1,1
105918,65866,Undirected,86641,,,1,1
65878,65879,Undirected,62760,,,1,1
65894,113302,Undirected,62763,,,1,1
88020,65918,Undirected,76986,,,1,2
65924,102804,Undirected,62777,,,1,1
65924,89987,Undirected,62776,,,1,1
65924,68595,Undirected,62775,,,1,1
65945,65947,Undirected,62789,,,1,1
65986,73763,Undirected,62813,,,1,1
66014,67524,Undirected,62823,,,1,1
104277,66016,Undirected,86097,,,1,1
66021,107440,Undirected,62830,,,1,1
66021,95455,Undirected,62829,,,1,1
66021,83331,Undirected,62828,,,1,1
66024,107322,Undirected,62831,,,1,1
66094,88559,Undirected,62886,,,1,1
66094,77955,Undirected,62885,,,1,1
66100,98214,Undirected,62888,,,1,1
66115,93371,Undirected,62893,,,1,1
66126,110106,Undirected,62974,,,1,1
66126,66141,Undirected,62968,,,1,1
77062,66126,Undirected,69240,,,1,1
66141,110106,Undirected,62984,,,1,1
77062,66141,Undirected,69241,,,1,1
66177,66178,Undirected,63046,,,1,1
66237,81317,Undirected,63057,,,1,2
66247,103158,Undirected,63073,,,1,1
66266,88677,Undirected,63079,,,1,1
66267,96408,Undirected,63086,,,1,1
66267,88677,Undirected,63085,,,1,1
66267,80382,Undirected,63084,,,1,1
66267,79217,Undirected,63083,,,1,1
66267,74671,Undirected,63082,,,1,1
66281,66284,Undirected,63099,,,1,1
86783,66284,Undirected,76197,,,1,2
66303,75350,Undirected,63121,,,1,1
66308,101139,Undirected,63132,,,1,1
66308,90631,Undirected,63130,,,1,1
66308,81768,Undirected,63129,,,1,1
66308,80051,Undirected,63128,,,1,1
66308,72145,Undirected,63126,,,1,1
98260,66308,Undirected,83501,,,1,1
97714,66308,Undirected,83212,,,1,1
95907,66308,Undirected,81509,,,1,1
91721,66308,Undirected,79157,,,1,1
66311,81440,Undirected,63139,,,1,1
66311,69495,Undirected,63138,,,1,1
80650,66311,Undirected,71224,,,1,1
66356,79440,Undirected,63181,,,1,2
66357,103698,Undirected,63183,,,1,2
66357,92085,Undirected,63182,,,1,2
66413,67575,Undirected,63217,,,1,1
66461,88743,Undirected,63233,,,1,2
66465,75834,Undirected,63236,,,1,1
66482,82039,Undirected,63248,,,1,1
66485,101585,Undirected,63249,,,1,1
66496,71891,Undirected,63254,,,1,1
66509,107153,Undirected,63264,,,1,1
66509,69025,Undirected,63263,,,1,1
101605,66562,Undirected,85040,,,1,1
66585,74183,Undirected,63291,,,1,2
66659,104570,Undirected,63317,,,1,1
66659,90344,Undirected,63316,,,1,1
66659,77397,Undirected,63315,,,1,1
66684,83924,Undirected,63325,,,1,1
66684,67647,Undirected,63324,,,1,1
66725,98908,Undirected,63332,,,1,1
67457,66725,Undirected,63739,,,1,1
66739,76891,Undirected,63333,,,1,1
66745,74212,Undirected,63334,,,1,1
66746,69975,Undirected,63335,,,1,1
66928,66759,Undirected,63439,,,1,2
66771,68578,Undirected,63377,,,1,2
66771,68578,Undirected,63376,,,1,1
66780,90106,Undirected,63382,,,1,2
66808,70811,Undirected,63386,,,1,1
66816,112676,Undirected,63394,,,1,1
103870,66816,Undirected,85891,,,1,1
88360,66816,Undirected,77157,,,1,1
66818,79288,Undirected,63395,,,1,1
66864,106666,Undirected,63415,,,1,1
66925,88198,Undirected,63437,,,1,1
66929,67090,Undirected,63440,,,1,2
66932,88737,Undirected,63442,,,1,1
66937,66938,Undirected,63443,,,1,1
66942,77262,Undirected,63445,,,1,1
66946,109785,Undirected,63451,,,1,1
66946,83501,Undirected,63450,,,1,1
66946,81113,Undirected,63449,,,1,1
66946,76157,Undirected,63448,,,1,1
66946,75335,Undirected,63447,,,1,1
66959,106494,Undirected,63453,,,1,1
66965,76534,Undirected,63455,,,1,1
76534,66965,Undirected,68977,,,1,2
66983,105621,Undirected,63482,,,1,2
66983,105621,Undirected,63481,,,1,1
67001,110017,Undirected,63486,,,1,1
67001,100527,Undirected,63485,,,1,2
110017,67001,Undirected,88540,,,1,2
67009,106228,Undirected,63489,,,1,2
67009,106228,Undirected,63488,,,1,1
67012,112909,Undirected,63491,,,1,1
67012,101366,Undirected,63490,,,1,1
67018,107668,Undirected,63502,,,1,1
67018,106559,Undirected,63501,,,1,1
67029,96131,Undirected,63510,,,1,2
67051,84323,Undirected,63519,,,1,2
67051,84323,Undirected,63518,,,1,1
67073,71282,Undirected,63535,,,1,1
67073,71281,Undirected,63534,,,1,1
67128,69601,Undirected,63549,,,1,1
67140,75279,Undirected,63554,,,1,1
67162,67163,Undirected,63571,,,1,1
111492,67162,Undirected,89397,,,1,1
107614,67162,Undirected,87463,,,1,1
98260,67162,Undirected,83502,,,1,1
97714,67162,Undirected,83213,,,1,1
95907,67162,Undirected,81510,,,1,1
91721,67162,Undirected,79158,,,1,1
107614,67163,Undirected,87464,,,1,1
98260,67163,Undirected,83503,,,1,1
97714,67163,Undirected,83214,,,1,1
95907,67163,Undirected,81511,,,1,1
95279,67163,Undirected,81198,,,1,1
95278,67163,Undirected,81195,,,1,1
95277,67163,Undirected,81191,,,1,1
95276,67163,Undirected,81186,,,1,1
95275,67163,Undirected,81180,,,1,1
91721,67163,Undirected,79159,,,1,1
67169,110315,Undirected,63582,,,1,1
67224,79859,Undirected,63595,,,1,1
67224,76803,Undirected,63594,,,1,1
67226,69200,Undirected,63598,,,1,1
67231,106472,Undirected,63599,,,1,1
110597,67231,Undirected,88763,,,1,1
79772,67231,Undirected,70538,,,1,1
74544,67231,Undirected,67825,,,1,1
67239,109369,Undirected,63601,,,1,2
67240,105468,Undirected,63604,,,1,1
67240,99776,Undirected,63603,,,1,1
67240,86935,Undirected,63602,,,1,1
67264,85407,Undirected,63612,,,1,1
83163,67279,Undirected,72659,,,1,1
67281,97153,Undirected,63631,,,1,1
67323,108636,Undirected,63652,,,1,1
67323,107554,Undirected,63651,,,1,1
67323,98304,Undirected,63650,,,1,1
67323,74890,Undirected,63649,,,1,1
67323,71476,Undirected,63648,,,1,1
67345,67551,Undirected,63665,,,1,1
67391,108988,Undirected,63720,,,1,1
67411,106584,Undirected,63725,,,1,1
104206,67419,Undirected,86055,,,1,1
67425,68690,Undirected,63731,,,1,2
67445,105812,Undirected,63734,,,1,1
67448,95333,Undirected,63736,,,1,1
67457,98908,Undirected,63740,,,1,1
96603,67477,Undirected,82178,,,1,1
67524,103155,Undirected,63754,,,1,1
67552,96478,Undirected,63766,,,1,1
67555,107362,Undirected,63767,,,1,1
67600,109925,Undirected,63805,,,1,1
70219,67626,Undirected,65301,,,1,1
67628,82306,Undirected,63832,,,1,1
67628,71590,Undirected,63831,,,1,1
67631,95111,Undirected,63835,,,1,1
67639,82977,Undirected,63840,,,1,1
67642,90592,Undirected,63843,,,1,2
67642,90592,Undirected,63842,,,1,1
67647,83924,Undirected,63848,,,1,1
83924,67647,Undirected,73177,,,1,1
67648,67652,Undirected,63850,,,1,1
67648,67649,Undirected,63849,,,1,1
111959,67648,Undirected,89585,,,1,1
67649,67652,Undirected,63851,,,1,1
111959,67649,Undirected,89586,,,1,1
111959,67652,Undirected,89587,,,1,1
67653,101296,Undirected,63852,,,1,1
67668,98396,Undirected,63858,,,1,1
88919,67688,Undirected,77437,,,1,2
67712,76557,Undirected,63876,,,1,1
67712,73306,Undirected,63875,,,1,1
67722,110845,Undirected,63883,,,1,1
67722,73001,Undirected,63882,,,1,1
67736,82551,Undirected,63889,,,1,1
82269,67777,Undirected,72141,,,1,1
109863,67799,Undirected,88484,,,1,1
67813,68001,Undirected,63907,,,1,1
67826,74874,Undirected,63912,,,1,1
67826,72077,Undirected,63911,,,1,2
67826,72077,Undirected,63910,,,1,1
67845,71624,Undirected,63921,,,1,2
67845,71624,Undirected,63920,,,1,1
67847,77861,Undirected,63922,,,1,1
67850,69724,Undirected,63925,,,1,1
67869,89023,Undirected,63930,,,1,2
67874,99846,Undirected,63931,,,1,1
67912,100166,Undirected,63950,,,1,1
101095,67926,Undirected,84838,,,1,1
96450,67926,Undirected,82014,,,1,1
96333,67926,Undirected,81872,,,1,1
96155,67926,Undirected,81686,,,1,1
91430,67926,Undirected,78963,,,1,1
82148,67926,Undirected,72070,,,1,1
74406,67926,Undirected,67723,,,1,1
80176,67956,Undirected,70827,,,1,1
78864,67956,Undirected,70171,,,1,1
104398,67968,Undirected,86151,,,1,1
67982,101019,Undirected,63977,,,1,1
67982,91768,Undirected,63976,,,1,1
101019,67982,Undirected,84736,,,1,1
91768,67982,Undirected,79218,,,1,1
67986,97810,Undirected,63978,,,1,1
68021,98989,Undirected,64031,,,1,1
68036,95451,Undirected,64042,,,1,1
68036,78930,Undirected,64041,,,1,1
84273,68064,Undirected,73405,,,1,2
68083,101099,Undirected,64062,,,1,1
68083,91237,Undirected,64061,,,1,1
68083,73794,Undirected,64059,,,1,1
68083,73604,Undirected,64058,,,1,1
68083,73580,Undirected,64057,,,1,1
68083,73577,Undirected,64056,,,1,1
94947,68083,Undirected,81030,,,1,1
78597,68083,Undirected,69993,,,1,1
78570,68083,Undirected,69956,,,1,1
107376,68096,Undirected,87315,,,1,1
68121,108787,Undirected,64085,,,1,1
90684,68144,Undirected,78545,,,1,1
68167,76011,Undirected,64109,,,1,2
68169,96822,Undirected,64110,,,1,1
68175,101526,Undirected,64117,,,1,1
68175,89814,Undirected,64116,,,1,1
68175,86382,Undirected,64115,,,1,1
68175,76616,Undirected,64114,,,1,1
68175,75395,Undirected,64113,,,1,1
68175,74843,Undirected,64112,,,1,1
79770,68208,Undirected,70535,,,1,1
68209,78578,Undirected,64129,,,1,2
68213,79778,Undirected,64130,,,1,2
104363,68234,Undirected,86124,,,1,1
104362,68234,Undirected,86122,,,1,1
68251,110163,Undirected,64165,,,1,1
68283,105577,Undirected,64176,,,1,1
68283,71787,Undirected,64175,,,1,1
68293,111938,Undirected,64182,,,1,1
68293,106018,Undirected,64181,,,1,1
68293,69414,Undirected,64180,,,1,1
111938,68293,Undirected,89580,,,1,1
106018,68293,Undirected,86685,,,1,1
69412,68293,Undirected,64895,,,1,1
68303,109317,Undirected,64186,,,1,1
68317,68318,Undirected,64200,,,1,1
68332,87996,Undirected,64213,,,1,1
68338,103763,Undirected,64217,,,1,1
68338,101006,Undirected,64216,,,1,1
68338,93417,Undirected,64215,,,1,1
68338,76268,Undirected,64214,,,1,1
106138,68379,Undirected,86789,,,1,1
68410,107216,Undirected,64248,,,1,1
68421,109834,Undirected,64256,,,1,1
68423,89246,Undirected,64257,,,1,1
68426,103347,Undirected,64261,,,1,1
68426,101152,Undirected,64260,,,1,2
68426,101152,Undirected,64259,,,1,1
68426,90263,Undirected,64258,,,1,1
101185,68426,Undirected,84899,,,1,1
68442,83110,Undirected,64271,,,1,1
68446,102926,Undirected,64273,,,1,1
68446,68736,Undirected,64272,,,1,1
68452,70236,Undirected,64274,,,1,1
68456,98471,Undirected,64275,,,1,1
68490,108755,Undirected,64297,,,1,1
76238,68490,Undirected,68746,,,1,2
68495,96365,Undirected,64302,,,1,1
68495,75895,Undirected,64301,,,1,1
108972,68498,Undirected,88042,,,1,1
108971,68498,Undirected,88039,,,1,1
68507,68508,Undirected,64309,,,1,1
68518,68580,Undirected,64312,,,1,1
68533,73666,Undirected,64330,,,1,1
68547,95498,Undirected,64348,,,1,1
68547,86682,Undirected,64347,,,1,1
68556,101028,Undirected,64358,,,1,1
68563,68561,Undirected,64360,,,1,1
68595,102804,Undirected,64374,,,1,1
68595,89987,Undirected,64372,,,1,1
68601,90132,Undirected,64380,,,1,1
68601,89694,Undirected,64379,,,1,1
94466,68614,Undirected,80802,,,1,1
90657,68614,Undirected,78537,,,1,1
109851,68619,Undirected,88481,,,1,1
70030,68619,Undirected,65239,,,1,1
68629,90978,Undirected,64384,,,1,1
68629,80224,Undirected,64383,,,1,1
68640,87427,Undirected,64405,,,1,2
68650,113157,Undirected,64408,,,1,2
68650,113157,Undirected,64407,,,1,1
113202,68650,Undirected,89945,,,1,2
68667,68663,Undirected,64415,,,1,1
68710,112252,Undirected,64450,,,1,1
68710,108884,Undirected,64449,,,1,1
68710,72485,Undirected,64448,,,1,1
68710,68817,Undirected,64447,,,1,1
68715,107279,Undirected,64455,,,1,1
68715,107213,Undirected,64454,,,1,1
104661,68735,Undirected,86221,,,1,2
80714,68735,Undirected,71296,,,1,2
80397,68735,Undirected,70962,,,1,2
68736,102926,Undirected,64459,,,1,1
68756,68757,Undirected,64467,,,1,1
105271,68760,Undirected,86424,,,1,1
68770,88614,Undirected,64477,,,1,1
68770,85991,Undirected,64476,,,1,1
68774,69014,Undirected,64479,,,1,2
68774,69014,Undirected,64478,,,1,1
69555,68774,Undirected,64996,,,1,1
68784,79919,Undirected,64480,,,1,1
68787,97668,Undirected,64481,,,1,1
68799,75968,Undirected,64542,,,1,1
68804,105825,Undirected,64545,,,1,1
68804,69261,Undirected,64544,,,1,1
68817,112253,Undirected,64548,,,1,2
68817,72485,Undirected,64547,,,1,1
112252,68817,Undirected,89711,,,1,1
108884,68817,Undirected,87990,,,1,1
103439,68817,Undirected,85736,,,1,2
103439,68817,Undirected,85735,,,1,1
92187,68817,Undirected,79436,,,1,2
92187,68817,Undirected,79435,,,1,1
68951,82578,Undirected,64620,,,1,1
68964,69194,Undirected,64623,,,1,2
68964,69194,Undirected,64622,,,1,1
69009,79777,Undirected,64641,,,1,1
69555,69014,Undirected,64997,,,1,1
69025,107153,Undirected,64652,,,1,1
69071,92528,Undirected,64663,,,1,1
69156,85911,Undirected,64719,,,1,1
92275,69156,Undirected,79496,,,1,1
69191,95018,Undirected,64738,,,1,1
71626,69194,Undirected,65969,,,1,1
96998,69200,Undirected,82483,,,1,1
73273,69200,Undirected,67064,,,1,2
73273,69200,Undirected,67063,,,1,1
69229,85217,Undirected,64757,,,1,1
69248,93441,Undirected,64764,,,1,1
69261,105825,Undirected,64806,,,1,1
69270,93887,Undirected,64811,,,1,1
69287,77445,Undirected,64819,,,1,2
69296,74059,Undirected,64825,,,1,1
78175,69296,Undirected,69728,,,1,2
78175,69296,Undirected,69727,,,1,1
69301,109378,Undirected,64829,,,1,1
69303,105258,Undirected,64836,,,1,1
69303,87996,Undirected,64835,,,1,1
69379,69381,Undirected,64868,,,1,1
69404,76015,Undirected,64888,,,1,2
69411,69413,Undirected,64893,,,1,1
69412,111938,Undirected,64898,,,1,1
69412,106018,Undirected,64897,,,1,1
69412,69414,Undirected,64896,,,1,1
111938,69414,Undirected,89581,,,1,1
109805,69414,Undirected,88451,,,1,1
106018,69414,Undirected,86686,,,1,1
69421,95277,Undirected,64901,,,1,1
95279,69421,Undirected,81199,,,1,1
95278,69421,Undirected,81196,,,1,1
95277,69421,Undirected,81192,,,1,1
95276,69421,Undirected,81187,,,1,1
95275,69421,Undirected,81181,,,1,1
69447,106891,Undirected,64918,,,1,2
69457,106230,Undirected,64937,,,1,1
107216,69457,Undirected,87239,,,1,1
69458,69457,Undirected,64941,,,1,1
69458,107216,Undirected,64942,,,1,1
69495,81440,Undirected,64957,,,1,1
80650,69495,Undirected,71225,,,1,1
88826,69521,Undirected,77396,,,1,2
77948,69521,Undirected,69603,,,1,2
69523,76326,Undirected,64980,,,1,1
69534,70090,Undirected,64984,,,1,2
69565,102899,Undirected,65004,,,1,2
69566,93481,Undirected,65006,,,1,2
69570,102628,Undirected,65007,,,1,1
99120,69590,Undirected,83951,,,1,1
95082,69590,Undirected,81075,,,1,1
89843,69590,Undirected,78041,,,1,1
82451,69590,Undirected,72290,,,1,1
69626,69627,Undirected,65029,,,1,1
69631,78403,Undirected,65033,,,1,2
69662,109903,Undirected,65098,,,1,1
69672,97454,Undirected,65106,,,1,1
69675,82498,Undirected,65107,,,1,1
69688,106989,Undirected,65113,,,1,2
69688,70999,Undirected,65112,,,1,2
69702,69768,Undirected,65119,,,1,1
69705,91097,Undirected,65123,,,1,1
69705,91096,Undirected,65122,,,1,1
69705,91095,Undirected,65121,,,1,1
89387,69710,Undirected,77702,,,1,1
69713,87345,Undirected,65127,,,1,1
69715,69716,Undirected,65128,,,1,1
110373,69763,Undirected,88653,,,1,1
