Id,Label,timeset,partition
44361,44361,,Vicenza
44367,44367,,Vicenza
44368,44368,,Vicenza
44372,44372,,Padova
44373,44373,,Padova
44375,44375,,Padova
44376,44376,,Padova
44377,44377,,Vicenza
44382,44382,,Vicenza
44407,44407,,Padova
44411,44411,,Padova
44421,44421,,Vicenza
44422,44422,,Padova
44424,44424,,Padova
44425,44425,,Padova
44426,44426,,Padova
44429,44429,,Padova
44434,44434,,Vicenza
44436,44436,,Padova
44440,44440,,Vicenza
44447,44447,,Padova
44453,44453,,Vicenza
44454,44454,,Vicenza
44457,44457,,Padova
44460,44460,,Padova
44463,44463,,Vicenza
44464,44464,,Padova
44465,44465,,Padova
44487,44487,,Vicenza
44488,44488,,Padova
44493,44493,,Vicenza
44498,44498,,Vicenza
44500,44500,,Vicenza
44501,44501,,Padova
44504,44504,,Padova
44505,44505,,Padova
44511,44511,,Vicenza
44512,44512,,Padova
44517,44517,,Vicenza
44523,44523,,Vicenza
44524,44524,,Padova
44528,44528,,Padova
44531,44531,,Vicenza
44534,44534,,Vicenza
44541,44541,,Padova
44544,44544,,Vicenza
44545,44545,,Vicenza
44546,44546,,Vicenza
44547,44547,,Padova
44549,44549,,Vicenza
44556,44556,,Vicenza
44559,44559,,Vicenza
44569,44569,,Padova
44570,44570,,Padova
44573,44573,,Padova
44580,44580,,Padova
44585,44585,,Padova
44587,44587,,Padova
44592,44592,,Padova
44593,44593,,Padova
44594,44594,,Vicenza
44597,44597,,Padova
44599,44599,,Vicenza
44601,44601,,Vicenza
44602,44602,,Padova
44607,44607,,Padova
44608,44608,,Padova
44610,44610,,Vicenza
44611,44611,,Padova
44613,44613,,Padova
44614,44614,,Vicenza
44622,44622,,Padova
44626,44626,,Vicenza
44629,44629,,Vicenza
44633,44633,,Vicenza
44638,44638,,Padova
44641,44641,,Vicenza
44649,44649,,Padova
44650,44650,,Vicenza
44652,44652,,Vicenza
44660,44660,,Vicenza
44662,44662,,Padova
44663,44663,,Padova
44671,44671,,Padova
44676,44676,,Vicenza
44677,44677,,Vicenza
44680,44680,,Vicenza
44681,44681,,Padova
44683,44683,,Padova
44684,44684,,Padova
44687,44687,,Vicenza
44689,44689,,Vicenza
44693,44693,,Vicenza
44703,44703,,Padova
44708,44708,,Padova
44712,44712,,Padova
44713,44713,,Padova
44714,44714,,Padova
44717,44717,,Padova
44718,44718,,Vicenza
44719,44719,,Padova
44721,44721,,Vicenza
44722,44722,,Vicenza
44723,44723,,Padova
44725,44725,,Padova
44726,44726,,Vicenza
44731,44731,,Padova
44734,44734,,Padova
44735,44735,,Vicenza
44736,44736,,Vicenza
44740,44740,,Padova
44741,44741,,Padova
44743,44743,,Padova
44746,44746,,Vicenza
44747,44747,,Padova
44750,44750,,Padova
44758,44758,,Padova
44762,44762,,Padova
44767,44767,,Padova
44768,44768,,Vicenza
44771,44771,,Vicenza
44772,44772,,Vicenza
44775,44775,,Padova
44779,44779,,Vicenza
44781,44781,,Padova
44784,44784,,Vicenza
44785,44785,,Padova
44786,44786,,Padova
44787,44787,,Vicenza
44788,44788,,Vicenza
44791,44791,,Padova
44792,44792,,Vicenza
44794,44794,,Vicenza
44796,44796,,Vicenza
44799,44799,,Vicenza
44803,44803,,Padova
44811,44811,,Padova
44815,44815,,Vicenza
44817,44817,,Padova
44818,44818,,Vicenza
44821,44821,,Padova
44826,44826,,Padova
44829,44829,,Padova
44830,44830,,Vicenza
44832,44832,,Padova
44839,44839,,Vicenza
44841,44841,,Padova
44842,44842,,Vicenza
44843,44843,,Vicenza
44845,44845,,Padova
44846,44846,,Padova
44850,44850,,Padova
44856,44856,,Vicenza
44858,44858,,Vicenza
44859,44859,,Padova
44863,44863,,Vicenza
44864,44864,,Padova
44865,44865,,Vicenza
44867,44867,,Padova
44870,44870,,Padova
44879,44879,,Vicenza
44882,44882,,Padova
44883,44883,,Padova
44884,44884,,Vicenza
44886,44886,,Padova
44890,44890,,Vicenza
44892,44892,,Padova
44893,44893,,Padova
44894,44894,,Vicenza
44895,44895,,Vicenza
44897,44897,,Vicenza
44901,44901,,Padova
44913,44913,,Padova
44925,44925,,Vicenza
44928,44928,,Padova
44929,44929,,Vicenza
44930,44930,,Vicenza
44932,44932,,Vicenza
44940,44940,,Vicenza
44948,44948,,Vicenza
44951,44951,,Vicenza
44955,44955,,Padova
44956,44956,,Padova
44958,44958,,Vicenza
44961,44961,,Padova
44963,44963,,Padova
44964,44964,,Padova
44967,44967,,Vicenza
44969,44969,,Padova
44971,44971,,Vicenza
44972,44972,,Vicenza
44973,44973,,Vicenza
44974,44974,,Padova
44978,44978,,Vicenza
44980,44980,,Vicenza
44981,44981,,Padova
44985,44985,,Vicenza
44986,44986,,Padova
44987,44987,,Vicenza
44988,44988,,Vicenza
44992,44992,,Padova
44993,44993,,Vicenza
44996,44996,,Vicenza
45000,45000,,Vicenza
45001,45001,,Vicenza
45003,45003,,Padova
45004,45004,,Padova
45008,45008,,Vicenza
45010,45010,,Padova
45011,45011,,Padova
45016,45016,,Padova
45021,45021,,Vicenza
45022,45022,,Padova
45026,45026,,Padova
45027,45027,,Vicenza
45030,45030,,Vicenza
45031,45031,,Vicenza
45034,45034,,Vicenza
45040,45040,,Padova
45042,45042,,Vicenza
45049,45049,,Vicenza
45050,45050,,Vicenza
45051,45051,,Vicenza
45053,45053,,Vicenza
45055,45055,,Padova
45056,45056,,Vicenza
45058,45058,,Padova
45069,45069,,Padova
45076,45076,,Padova
45082,45082,,Vicenza
45091,45091,,Vicenza
45092,45092,,Padova
45093,45093,,Vicenza
45097,45097,,Padova
45098,45098,,Vicenza
45100,45100,,Padova
45101,45101,,Padova
45102,45102,,Padova
45108,45108,,Vicenza
45115,45115,,Padova
45120,45120,,Vicenza
45123,45123,,Vicenza
45126,45126,,Vicenza
45128,45128,,Vicenza
45134,45134,,Padova
45135,45135,,Vicenza
45148,45148,,Padova
45152,45152,,Padova
45153,45153,,Vicenza
45159,45159,,Vicenza
45164,45164,,Vicenza
45168,45168,,Padova
45170,45170,,Padova
45172,45172,,Padova
45174,45174,,Vicenza
45175,45175,,Vicenza
45176,45176,,Vicenza
45180,45180,,Vicenza
45186,45186,,Padova
45187,45187,,Vicenza
45188,45188,,Vicenza
45189,45189,,Padova
45190,45190,,Vicenza
45195,45195,,Vicenza
45197,45197,,Padova
45199,45199,,Vicenza
45202,45202,,Vicenza
45205,45205,,Vicenza
45207,45207,,Padova
45209,45209,,Vicenza
45210,45210,,Vicenza
45212,45212,,Padova
45226,45226,,Vicenza
45231,45231,,Padova
45232,45232,,Vicenza
45235,45235,,Vicenza
45236,45236,,Padova
45237,45237,,Padova
45253,45253,,Vicenza
45254,45254,,Vicenza
45255,45255,,Padova
45259,45259,,Padova
45262,45262,,Vicenza
45264,45264,,Vicenza
45271,45271,,Vicenza
45274,45274,,Vicenza
45275,45275,,Padova
45276,45276,,Padova
45279,45279,,Padova
45281,45281,,Vicenza
45282,45282,,Vicenza
45286,45286,,Vicenza
45287,45287,,Padova
45291,45291,,Vicenza
45293,45293,,Vicenza
45295,45295,,Vicenza
45297,45297,,Padova
45298,45298,,Padova
45299,45299,,Padova
45302,45302,,Padova
45309,45309,,Vicenza
45311,45311,,Vicenza
45312,45312,,Vicenza
45313,45313,,Padova
45319,45319,,Padova
45320,45320,,Vicenza
45324,45324,,Padova
45326,45326,,Padova
45330,45330,,Padova
45331,45331,,Padova
45332,45332,,Padova
45334,45334,,Vicenza
45336,45336,,Padova
45337,45337,,Vicenza
45338,45338,,Padova
45345,45345,,Vicenza
45346,45346,,Padova
45349,45349,,Padova
45350,45350,,Padova
45351,45351,,Padova
45352,45352,,Padova
45354,45354,,Padova
45355,45355,,Padova
45357,45357,,Padova
45358,45358,,Padova
45365,45365,,Vicenza
45366,45366,,Padova
45367,45367,,Vicenza
45368,45368,,Vicenza
45370,45370,,Vicenza
45371,45371,,Vicenza
45375,45375,,Padova
45377,45377,,Padova
45379,45379,,Padova
45394,45394,,Padova
45399,45399,,Vicenza
45411,45411,,Vicenza
45414,45414,,Padova
45415,45415,,Padova
45419,45419,,Padova
45420,45420,,Padova
45423,45423,,Padova
45424,45424,,Padova
45426,45426,,Vicenza
45429,45429,,Padova
45434,45434,,Padova
45438,45438,,Vicenza
45441,45441,,Padova
45442,45442,,Padova
45444,45444,,Padova
45446,45446,,Vicenza
45447,45447,,Padova
45452,45452,,Vicenza
45454,45454,,Padova
45455,45455,,Vicenza
45457,45457,,Vicenza
45459,45459,,Vicenza
45460,45460,,Vicenza
45461,45461,,Vicenza
45465,45465,,Vicenza
45466,45466,,Vicenza
45468,45468,,Vicenza
45469,45469,,Vicenza
45479,45479,,Padova
45481,45481,,Padova
45484,45484,,Vicenza
45485,45485,,Vicenza
45490,45490,,Vicenza
45492,45492,,Vicenza
45495,45495,,Vicenza
45496,45496,,Padova
45497,45497,,Padova
45504,45504,,Vicenza
45505,45505,,Padova
45506,45506,,Padova
45507,45507,,Padova
45509,45509,,Vicenza
45514,45514,,Padova
45515,45515,,Padova
45519,45519,,Vicenza
45520,45520,,Padova
45522,45522,,Vicenza
45524,45524,,Padova
45525,45525,,Vicenza
45526,45526,,Vicenza
45530,45530,,Padova
45531,45531,,Padova
45532,45532,,Padova
45534,45534,,Vicenza
45536,45536,,Vicenza
45539,45539,,Vicenza
45543,45543,,Padova
45544,45544,,Padova
45545,45545,,Vicenza
45547,45547,,Vicenza
45548,45548,,Padova
45549,45549,,Padova
45553,45553,,Padova
45555,45555,,Padova
45557,45557,,Padova
45561,45561,,Vicenza
45564,45564,,Padova
45565,45565,,Padova
45567,45567,,Padova
45569,45569,,Vicenza
45570,45570,,Vicenza
45571,45571,,Padova
45573,45573,,Padova
45575,45575,,Vicenza
45585,45585,,Vicenza
45587,45587,,Vicenza
45597,45597,,Padova
45607,45607,,Padova
45609,45609,,Padova
45615,45615,,Padova
45627,45627,,Vicenza
45628,45628,,Padova
45630,45630,,Padova
45632,45632,,Padova
45636,45636,,Padova
45638,45638,,Padova
45651,45651,,Vicenza
45652,45652,,Vicenza
45653,45653,,Vicenza
45654,45654,,Padova
45655,45655,,Vicenza
45656,45656,,Vicenza
45657,45657,,Vicenza
45658,45658,,Vicenza
45660,45660,,Padova
45661,45661,,Padova
45664,45664,,Vicenza
45670,45670,,Vicenza
45694,45694,,Vicenza
45751,45751,,Vicenza
45755,45755,,Vicenza
45760,45760,,Padova
45762,45762,,Vicenza
45764,45764,,Padova
45773,45773,,Vicenza
45775,45775,,Vicenza
45777,45777,,Vicenza
45787,45787,,Padova
45789,45789,,Padova
45797,45797,,Vicenza
45806,45806,,Vicenza
45808,45808,,Padova
45812,45812,,Vicenza
45820,45820,,Padova
45821,45821,,Padova
45827,45827,,Padova
45830,45830,,Vicenza
45835,45835,,Vicenza
45839,45839,,Padova
45840,45840,,Vicenza
45841,45841,,Padova
45842,45842,,Vicenza
45845,45845,,Vicenza
45849,45849,,Vicenza
45850,45850,,Vicenza
45851,45851,,Vicenza
45854,45854,,Padova
45856,45856,,Vicenza
45858,45858,,Vicenza
45860,45860,,Vicenza
45861,45861,,Padova
45864,45864,,Vicenza
45866,45866,,Vicenza
45868,45868,,Vicenza
45869,45869,,Vicenza
45872,45872,,Vicenza
45874,45874,,Vicenza
45875,45875,,Vicenza
45877,45877,,Vicenza
45882,45882,,Vicenza
45887,45887,,Vicenza
45892,45892,,Vicenza
45893,45893,,Vicenza
45894,45894,,Vicenza
45895,45895,,Vicenza
45896,45896,,Vicenza
45897,45897,,Vicenza
45910,45910,,Padova
45912,45912,,Padova
45921,45921,,Padova
45926,45926,,Vicenza
45928,45928,,Vicenza
45932,45932,,Padova
45935,45935,,Vicenza
45936,45936,,Vicenza
45939,45939,,Padova
45945,45945,,Padova
45946,45946,,Padova
45950,45950,,Vicenza
45958,45958,,Padova
45964,45964,,Vicenza
45965,45965,,Vicenza
45966,45966,,Vicenza
45970,45970,,Padova
45972,45972,,Padova
45973,45973,,Vicenza
45984,45984,,Vicenza
45990,45990,,Padova
45991,45991,,Vicenza
45992,45992,,Padova
45993,45993,,Vicenza
46004,46004,,Padova
46007,46007,,Vicenza
46009,46009,,Padova
46013,46013,,Vicenza
46015,46015,,Vicenza
46019,46019,,Padova
46020,46020,,Padova
46021,46021,,Padova
46022,46022,,Vicenza
46023,46023,,Padova
46026,46026,,Padova
46028,46028,,Vicenza
46030,46030,,Vicenza
46033,46033,,Vicenza
46037,46037,,Vicenza
46038,46038,,Padova
46039,46039,,Vicenza
46041,46041,,Vicenza
46042,46042,,Padova
46052,46052,,Vicenza
46057,46057,,Padova
46058,46058,,Padova
46062,46062,,Vicenza
46063,46063,,Vicenza
46066,46066,,Vicenza
46069,46069,,Padova
46075,46075,,Vicenza
46076,46076,,Vicenza
46079,46079,,Padova
46081,46081,,Vicenza
46085,46085,,Vicenza
46087,46087,,Vicenza
46089,46089,,Vicenza
46090,46090,,Vicenza
46091,46091,,Padova
46094,46094,,Padova
46095,46095,,Padova
46096,46096,,Padova
46100,46100,,Vicenza
46107,46107,,Padova
46132,46132,,Padova
46136,46136,,Padova
46141,46141,,Vicenza
46143,46143,,Padova
46145,46145,,Vicenza
46164,46164,,Vicenza
46169,46169,,Vicenza
46170,46170,,Padova
46171,46171,,Vicenza
46173,46173,,Padova
46175,46175,,Vicenza
46176,46176,,Padova
46180,46180,,Vicenza
46182,46182,,Padova
46183,46183,,Padova
46184,46184,,Vicenza
46185,46185,,Padova
46186,46186,,Padova
46188,46188,,Padova
46191,46191,,Vicenza
46200,46200,,Padova
46203,46203,,Vicenza
46205,46205,,Vicenza
46220,46220,,Padova
46222,46222,,Vicenza
46225,46225,,Padova
46226,46226,,Vicenza
46228,46228,,Vicenza
46236,46236,,Vicenza
46238,46238,,Vicenza
46241,46241,,Vicenza
46246,46246,,Padova
46253,46253,,Vicenza
46256,46256,,Padova
46257,46257,,Padova
46259,46259,,Padova
46263,46263,,Padova
46265,46265,,Padova
46269,46269,,Padova
46271,46271,,Padova
46273,46273,,Padova
46275,46275,,Padova
46281,46281,,Padova
46282,46282,,Vicenza
46291,46291,,Padova
46292,46292,,Padova
46294,46294,,Vicenza
46300,46300,,Padova
46303,46303,,Vicenza
46305,46305,,Vicenza
46306,46306,,Vicenza
46309,46309,,Vicenza
46310,46310,,Vicenza
46311,46311,,Padova
46312,46312,,Vicenza
46313,46313,,Padova
46315,46315,,Padova
46317,46317,,Padova
46322,46322,,Padova
46323,46323,,Padova
46330,46330,,Padova
46333,46333,,Vicenza
46335,46335,,Padova
46338,46338,,Padova
46347,46347,,Vicenza
46348,46348,,Vicenza
46352,46352,,Padova
46354,46354,,Vicenza
46362,46362,,Vicenza
46366,46366,,Vicenza
46371,46371,,Vicenza
46373,46373,,Padova
46377,46377,,Vicenza
46386,46386,,Padova
46387,46387,,Padova
46395,46395,,Padova
46397,46397,,Padova
46400,46400,,Vicenza
46401,46401,,Vicenza
46410,46410,,Padova
46413,46413,,Vicenza
46419,46419,,Vicenza
46420,46420,,Padova
46424,46424,,Vicenza
46427,46427,,Padova
46429,46429,,Padova
46431,46431,,Vicenza
46439,46439,,Vicenza
46444,46444,,Vicenza
46445,46445,,Padova
46447,46447,,Vicenza
46448,46448,,Vicenza
46449,46449,,Vicenza
46450,46450,,Vicenza
46451,46451,,Vicenza
46452,46452,,Padova
46457,46457,,Vicenza
46460,46460,,Padova
46461,46461,,Padova
46464,46464,,Vicenza
46467,46467,,Vicenza
46468,46468,,Vicenza
46471,46471,,Vicenza
46472,46472,,Vicenza
46473,46473,,Vicenza
46476,46476,,Vicenza
46480,46480,,Padova
46481,46481,,Padova
46491,46491,,Vicenza
46492,46492,,Padova
46496,46496,,Vicenza
46505,46505,,Vicenza
46509,46509,,Vicenza
46513,46513,,Padova
46517,46517,,Padova
46519,46519,,Padova
46521,46521,,Padova
46522,46522,,Vicenza
46523,46523,,Padova
46525,46525,,Vicenza
46532,46532,,Padova
46533,46533,,Vicenza
46553,46553,,Padova
46557,46557,,Padova
46566,46566,,Padova
46567,46567,,Vicenza
46573,46573,,Vicenza
46574,46574,,Vicenza
46580,46580,,Padova
46581,46581,,Padova
46583,46583,,Vicenza
46589,46589,,Vicenza
46595,46595,,Vicenza
46596,46596,,Vicenza
46598,46598,,Padova
46602,46602,,Vicenza
46617,46617,,Padova
46624,46624,,Padova
46625,46625,,Vicenza
46626,46626,,Padova
46630,46630,,Padova
46637,46637,,Vicenza
46638,46638,,Vicenza
46655,46655,,Vicenza
46657,46657,,Vicenza
46659,46659,,Vicenza
46660,46660,,Vicenza
46662,46662,,Vicenza
46669,46669,,Padova
46670,46670,,Padova
46684,46684,,Padova
46686,46686,,Padova
46691,46691,,Padova
46693,46693,,Padova
46696,46696,,Padova
46699,46699,,Vicenza
46700,46700,,Vicenza
46712,46712,,Padova
46713,46713,,Vicenza
46721,46721,,Padova
46727,46727,,Vicenza
46731,46731,,Padova
46734,46734,,Padova
46738,46738,,Vicenza
46744,46744,,Vicenza
46757,46757,,Padova
46760,46760,,Padova
46765,46765,,Vicenza
46768,46768,,Padova
46769,46769,,Padova
46776,46776,,Padova
46780,46780,,Vicenza
46782,46782,,Padova
46787,46787,,Padova
46793,46793,,Padova
46794,46794,,Padova
46798,46798,,Vicenza
46802,46802,,Padova
46803,46803,,Vicenza
46809,46809,,Vicenza
46810,46810,,Vicenza
46813,46813,,Padova
46814,46814,,Vicenza
46816,46816,,Padova
46822,46822,,Vicenza
46841,46841,,Padova
46842,46842,,Vicenza
46843,46843,,Vicenza
46846,46846,,Vicenza
46847,46847,,Vicenza
46848,46848,,Vicenza
46858,46858,,Padova
46866,46866,,Vicenza
46867,46867,,Vicenza
46874,46874,,Padova
46875,46875,,Padova
46878,46878,,Padova
46879,46879,,Vicenza
46883,46883,,Padova
46887,46887,,Padova
46889,46889,,Vicenza
46891,46891,,Padova
46892,46892,,Padova
46894,46894,,Vicenza
46903,46903,,Padova
46909,46909,,Padova
46910,46910,,Padova
46921,46921,,Padova
46935,46935,,Padova
46939,46939,,Padova
46940,46940,,Padova
46944,46944,,Vicenza
46962,46962,,Padova
46970,46970,,Vicenza
46972,46972,,Padova
46974,46974,,Vicenza
46975,46975,,Vicenza
46977,46977,,Padova
46978,46978,,Padova
46979,46979,,Padova
46988,46988,,Vicenza
46993,46993,,Padova
46996,46996,,Padova
47006,47006,,Padova
47021,47021,,Padova
47031,47031,,Padova
47032,47032,,Padova
47036,47036,,Padova
47037,47037,,Padova
47038,47038,,Padova
47039,47039,,Vicenza
47040,47040,,Padova
47041,47041,,Vicenza
47044,47044,,Vicenza
47048,47048,,Padova
47049,47049,,Padova
47050,47050,,Vicenza
47052,47052,,Padova
47058,47058,,Padova
47061,47061,,Padova
47062,47062,,Vicenza
47068,47068,,Padova
47071,47071,,Padova
47076,47076,,Vicenza
47081,47081,,Vicenza
47088,47088,,Padova
47091,47091,,Padova
47095,47095,,Vicenza
47097,47097,,Padova
47098,47098,,Vicenza
47099,47099,,Vicenza
47101,47101,,Vicenza
47104,47104,,Padova
47105,47105,,Padova
47107,47107,,Padova
47109,47109,,Padova
47115,47115,,Vicenza
47124,47124,,Vicenza
47128,47128,,Vicenza
47133,47133,,Padova
47137,47137,,Vicenza
47144,47144,,Padova
47145,47145,,Padova
47149,47149,,Vicenza
47151,47151,,Vicenza
47157,47157,,Padova
47158,47158,,Vicenza
47167,47167,,Padova
47169,47169,,Vicenza
47171,47171,,Padova
47174,47174,,Vicenza
47180,47180,,Padova
47186,47186,,Vicenza
47188,47188,,Vicenza
47194,47194,,Padova
47196,47196,,Padova
47197,47197,,Vicenza
47205,47205,,Padova
47207,47207,,Vicenza
47211,47211,,Vicenza
47212,47212,,Padova
47213,47213,,Vicenza
47223,47223,,Padova
47226,47226,,Padova
47228,47228,,Padova
47231,47231,,Vicenza
47234,47234,,Vicenza
47240,47240,,Vicenza
47241,47241,,Vicenza
47243,47243,,Vicenza
47246,47246,,Padova
47247,47247,,Vicenza
47248,47248,,Vicenza
47249,47249,,Vicenza
47253,47253,,Padova
47254,47254,,Padova
47256,47256,,Vicenza
47259,47259,,Vicenza
47261,47261,,Padova
47266,47266,,Vicenza
47269,47269,,Padova
47273,47273,,Vicenza
47274,47274,,Padova
47275,47275,,Padova
47276,47276,,Vicenza
47277,47277,,Padova
47278,47278,,Padova
47279,47279,,Vicenza
47283,47283,,Padova
47287,47287,,Vicenza
47289,47289,,Padova
47290,47290,,Padova
47291,47291,,Vicenza
47292,47292,,Vicenza
47297,47297,,Padova
47298,47298,,Padova
47300,47300,,Vicenza
47312,47312,,Vicenza
47316,47316,,Padova
47317,47317,,Vicenza
47318,47318,,Padova
47323,47323,,Padova
47327,47327,,Vicenza
47336,47336,,Vicenza
47338,47338,,Vicenza
47339,47339,,Vicenza
47341,47341,,Vicenza
47346,47346,,Padova
47347,47347,,Padova
47353,47353,,Padova
47354,47354,,Padova
47364,47364,,Padova
47365,47365,,Padova
47372,47372,,Padova
47375,47375,,Vicenza
47378,47378,,Vicenza
47383,47383,,Vicenza
47385,47385,,Padova
47392,47392,,Padova
47393,47393,,Vicenza
47396,47396,,Vicenza
47401,47401,,Vicenza
47403,47403,,Vicenza
47406,47406,,Padova
47409,47409,,Padova
47413,47413,,Padova
47418,47418,,Vicenza
47419,47419,,Vicenza
47420,47420,,Vicenza
47426,47426,,Vicenza
47429,47429,,Vicenza
47433,47433,,Vicenza
47435,47435,,Padova
47438,47438,,Vicenza
47440,47440,,Padova
47443,47443,,Vicenza
47444,47444,,Vicenza
47449,47449,,Vicenza
47452,47452,,Vicenza
47454,47454,,Vicenza
47455,47455,,Padova
47456,47456,,Padova
47459,47459,,Padova
47462,47462,,Vicenza
47469,47469,,Vicenza
47470,47470,,Vicenza
47471,47471,,Vicenza
47477,47477,,Vicenza
47495,47495,,Padova
47501,47501,,Padova
47503,47503,,Vicenza
47505,47505,,Vicenza
47506,47506,,Vicenza
47507,47507,,Vicenza
47510,47510,,Padova
47511,47511,,Vicenza
47515,47515,,Vicenza
47516,47516,,Vicenza
47517,47517,,Vicenza
47520,47520,,Vicenza
47521,47521,,Vicenza
47524,47524,,Vicenza
47526,47526,,Padova
47527,47527,,Padova
47530,47530,,Padova
47531,47531,,Padova
47536,47536,,Vicenza
47537,47537,,Padova
47546,47546,,Padova
47547,47547,,Padova
47549,47549,,Padova
47552,47552,,Vicenza
47556,47556,,Vicenza
47557,47557,,Padova
47563,47563,,Vicenza
47567,47567,,Vicenza
47573,47573,,Padova
47578,47578,,Vicenza
47579,47579,,Padova
47581,47581,,Vicenza
47585,47585,,Vicenza
47587,47587,,Vicenza
47590,47590,,Vicenza
47599,47599,,Vicenza
47602,47602,,Padova
47604,47604,,Vicenza
47613,47613,,Padova
47622,47622,,Vicenza
47624,47624,,Padova
47626,47626,,Padova
47627,47627,,Padova
47629,47629,,Padova
47633,47633,,Padova
47634,47634,,Padova
47638,47638,,Padova
47639,47639,,Padova
47640,47640,,Padova
47641,47641,,Vicenza
47642,47642,,Vicenza
47647,47647,,Padova
47655,47655,,Vicenza
47658,47658,,Padova
47663,47663,,Padova
47667,47667,,Vicenza
47670,47670,,Padova
47671,47671,,Padova
47672,47672,,Padova
47673,47673,,Padova
47677,47677,,Padova
47679,47679,,Padova
47684,47684,,Padova
47685,47685,,Vicenza
47690,47690,,Padova
47691,47691,,Vicenza
47696,47696,,Vicenza
47699,47699,,Padova
47708,47708,,Vicenza
47710,47710,,Padova
47712,47712,,Vicenza
47714,47714,,Vicenza
47715,47715,,Padova
47719,47719,,Vicenza
47720,47720,,Padova
47721,47721,,Vicenza
47726,47726,,Padova
47731,47731,,Padova
47736,47736,,Padova
47746,47746,,Vicenza
47753,47753,,Vicenza
47757,47757,,Padova
47759,47759,,Vicenza
47766,47766,,Padova
47770,47770,,Padova
47773,47773,,Padova
47775,47775,,Padova
47785,47785,,Vicenza
47787,47787,,Padova
47790,47790,,Padova
47791,47791,,Vicenza
47798,47798,,Vicenza
47800,47800,,Vicenza
47807,47807,,Padova
47808,47808,,Vicenza
47809,47809,,Vicenza
47812,47812,,Padova
47815,47815,,Vicenza
47819,47819,,Padova
47822,47822,,Vicenza
47825,47825,,Padova
47830,47830,,Padova
47832,47832,,Vicenza
47833,47833,,Vicenza
47834,47834,,Padova
47844,47844,,Padova
47851,47851,,Padova
47857,47857,,Padova
47861,47861,,Vicenza
47863,47863,,Vicenza
47865,47865,,Vicenza
47869,47869,,Vicenza
47871,47871,,Vicenza
47873,47873,,Padova
47875,47875,,Vicenza
47877,47877,,Padova
47878,47878,,Vicenza
47880,47880,,Padova
47884,47884,,Vicenza
47903,47903,,Vicenza
47904,47904,,Padova
47905,47905,,Padova
47907,47907,,Vicenza
47914,47914,,Vicenza
47922,47922,,Vicenza
47924,47924,,Vicenza
47925,47925,,Padova
47930,47930,,Vicenza
47931,47931,,Padova
47932,47932,,Padova
47933,47933,,Padova
47935,47935,,Padova
47937,47937,,Padova
47938,47938,,Padova
47939,47939,,Padova
47940,47940,,Padova
47942,47942,,Padova
47945,47945,,Padova
47946,47946,,Padova
47954,47954,,Padova
47957,47957,,Vicenza
47961,47961,,Vicenza
47963,47963,,Vicenza
47966,47966,,Vicenza
47967,47967,,Padova
47975,47975,,Vicenza
47977,47977,,Vicenza
47978,47978,,Padova
47986,47986,,Padova
47996,47996,,Vicenza
47998,47998,,Padova
47999,47999,,Padova
48001,48001,,Padova
48006,48006,,Padova
48011,48011,,Padova
48017,48017,,Vicenza
48019,48019,,Vicenza
48024,48024,,Vicenza
48029,48029,,Vicenza
48040,48040,,Vicenza
48041,48041,,Padova
48050,48050,,Vicenza
48063,48063,,Padova
48070,48070,,Vicenza
48073,48073,,Vicenza
48075,48075,,Vicenza
48078,48078,,Vicenza
48079,48079,,Vicenza
48081,48081,,Padova
48090,48090,,Padova
48091,48091,,Padova
48092,48092,,Vicenza
48094,48094,,Vicenza
48095,48095,,Padova
48107,48107,,Padova
48108,48108,,Vicenza
48110,48110,,Vicenza
48112,48112,,Vicenza
48116,48116,,Padova
48121,48121,,Padova
48124,48124,,Padova
48136,48136,,Padova
48140,48140,,Padova
48144,48144,,Padova
48147,48147,,Padova
48149,48149,,Padova
48151,48151,,Vicenza
48160,48160,,Vicenza
48162,48162,,Vicenza
48167,48167,,Vicenza
48179,48179,,Vicenza
48191,48191,,Padova
48192,48192,,Vicenza
48193,48193,,Padova
48194,48194,,Padova
48197,48197,,Padova
48198,48198,,Padova
48212,48212,,Padova
48221,48221,,Vicenza
48223,48223,,Padova
48224,48224,,Vicenza
48228,48228,,Vicenza
48232,48232,,Padova
48233,48233,,Padova
48237,48237,,Padova
48243,48243,,Padova
48247,48247,,Padova
48250,48250,,Padova
48259,48259,,Vicenza
48262,48262,,Padova
48265,48265,,Vicenza
48267,48267,,Vicenza
48274,48274,,Padova
48275,48275,,Vicenza
48290,48290,,Vicenza
48291,48291,,Vicenza
48292,48292,,Padova
48295,48295,,Padova
48296,48296,,Padova
48305,48305,,Padova
48312,48312,,Padova
48320,48320,,Padova
48325,48325,,Padova
48331,48331,,Padova
48340,48340,,Padova
48343,48343,,Padova
48350,48350,,Vicenza
48352,48352,,Padova
48355,48355,,Padova
48356,48356,,Padova
48358,48358,,Vicenza
48361,48361,,Vicenza
48367,48367,,Padova
48368,48368,,Vicenza
48373,48373,,Vicenza
48375,48375,,Vicenza
48377,48377,,Vicenza
48383,48383,,Vicenza
48384,48384,,Padova
48385,48385,,Padova
48389,48389,,Padova
48392,48392,,Vicenza
48393,48393,,Padova
48394,48394,,Vicenza
48395,48395,,Padova
48396,48396,,Padova
48403,48403,,Vicenza
48413,48413,,Padova
48418,48418,,Vicenza
48422,48422,,Padova
48429,48429,,Padova
48430,48430,,Padova
